x,y,ndvi
17.039,51.17305,0.515
17.041,51.17305,0.469
17.043,51.17305,0.473
17.045,51.17305,0.491
17.047,51.17305,0.459
17.049,51.17305,0.43
17.051,51.17305,0.41
17.053,51.17305,0.416
17.055,51.17305,0.41
17.057,51.17305,0.403
17.059,51.17305,0.371
17.061,51.17305,0.364
17.063,51.17305,0.386
17.065,51.17305,0.387
17.067,51.17305,0.413
17.069,51.17305,0.397
17.071,51.17305,0.446
17.073,51.17305,0.433
17.075,51.17305,0.468
17.077,51.17305,0.434
17.079,51.17305,0.484
17.081,51.17305,0.472
17.083,51.17305,0.503
17.085,51.17305,0.509
17.087,51.17305,0.512
17.089,51.17305,0.502
17.091,51.17305,0.488
17.093,51.17305,0.517
17.095,51.17305,0.534
17.097,51.17305,0.506
17.099,51.17305,0.519
17.101,51.17305,0.513
17.103,51.17305,0.518
17.105,51.17305,0.538
17.107,51.17305,0.53
17.109,51.17305,0.575
17.111,51.17305,0.525
17.113,51.17305,0.552
17.115,51.17305,0.58
17.117,51.17305,0.588
17.119,51.17305,0.553
17.121,51.17305,0.567
17.123,51.17305,0.55
17.125,51.17305,0.538
17.127,51.17305,0.54
17.129,51.17305,0.543
17.131,51.17305,0.509
17.133,51.17305,0.49
17.135,51.17305,-0.003
17.137,51.17305,0.016
17.139,51.17305,0.025
17.141,51.17305,0.056
17.143,51.17305,0.074
17.145,51.17305,0.033
17.147,51.17305,0.011
17.149,51.17305,0.03
17.151,51.17305,0.016
17.153,51.17305,0.081
17.155,51.17305,0.078
17.157,51.17305,0.529
17.159,51.17305,0.517
17.161,51.17305,0.501
17.163,51.17305,0.522
17.165,51.17305,0.497
17.167,51.17305,0.515
17.169,51.17305,0.495
17.171,51.17305,0.509
17.173,51.17305,0.487
17.175,51.17305,0.494
17.177,51.17305,0.482
17.179,51.17305,0.514
17.181,51.17305,0.508
17.183,51.17305,0.477
17.185,51.17305,0.51
17.187,51.17305,0.52
17.189,51.17305,0.542
17.191,51.17305,0.57
17.193,51.17305,0.538
17.195,51.17305,0.57
17.197,51.17305,0.578
17.199,51.17305,0.588
17.201,51.17305,0.602
17.203,51.17305,0.607
17.205,51.17305,0.622
17.207,51.17305,0.635
17.209,51.17305,0.615
17.211,51.17305,0.628
17.213,51.17305,0.625
17.215,51.17305,0.695
17.217,51.17305,0.642
17.219,51.17305,0.649
17.221,51.17305,0.638
17.223,51.17305,0.641
17.225,51.17305,0.571
17.227,51.17305,0.574
17.229,51.17305,0.554
17.231,51.17305,0.622
17.233,51.17305,0.571
17.235,51.17305,0.516
17.237,51.17305,0.511
17.239,51.17305,0.533
17.241,51.17305,0.53
17.243,51.17305,0.48
17.245,51.17305,0.545
17.247,51.17305,0.499
17.249,51.17305,0.507
16.851,51.17175,0.587
16.853,51.17175,0.576
16.855,51.17175,0.591
16.857,51.17175,0.63
16.859,51.17175,0.596
16.861,51.17175,0.612
16.863,51.17175,0.609
16.865,51.17175,0.596
16.867,51.17175,0.594
16.869,51.17175,0.607
16.871,51.17175,0.575
16.873,51.17175,0.598
16.875,51.17175,0.611
16.877,51.17175,0.614
16.879,51.17175,0.573
16.881,51.17175,0.556
16.883,51.17175,0.551
16.885,51.17175,0.54
16.887,51.17175,0.545
16.889,51.17175,0.506
16.891,51.17175,0.541
16.893,51.17175,0.521
16.895,51.17175,0.511
16.897,51.17175,0.483
16.899,51.17175,0.472
16.901,51.17175,0.514
16.903,51.17175,0.48
16.905,51.17175,0.462
16.907,51.17175,0.484
16.909,51.17175,0.475
16.911,51.17175,0.47
16.913,51.17175,0.455
16.915,51.17175,0.443
16.917,51.17175,0.452
16.919,51.17175,0.435
16.921,51.17175,0.46
16.923,51.17175,0.449
16.925,51.17175,0.505
16.927,51.17175,0.505
16.929,51.17175,0.509
16.931,51.17175,0.502
16.933,51.17175,0.509
16.935,51.17175,0.553
16.937,51.17175,0.545
16.939,51.17175,0.55
16.941,51.17175,0.581
16.943,51.17175,0.582
16.945,51.17175,0.573
16.947,51.17175,0.572
16.949,51.17175,0.587
16.951,51.17175,0.615
16.953,51.17175,0.581
16.955,51.17175,0.605
16.957,51.17175,0.586
16.959,51.17175,0.559
16.961,51.17175,0.571
16.963,51.17175,0.507
16.965,51.17175,0.527
16.967,51.17175,0.534
16.969,51.17175,0.506
16.971,51.17175,0.511
16.973,51.17175,0.504
16.975,51.17175,0.453
16.977,51.17175,0.464
16.979,51.17175,0.462
16.981,51.17175,0.412
16.983,51.17175,0.433
16.985,51.17175,0.484
16.987,51.17175,0.508
16.989,51.17175,0.457
16.991,51.17175,0.511
16.993,51.17175,0.455
16.995,51.17175,0.493
16.997,51.17175,0.518
16.999,51.17175,0.531
17.001,51.17175,0.521
17.003,51.17175,0.577
17.005,51.17175,0.52
17.007,51.17175,0.541
17.009,51.17175,0.529
17.011,51.17175,0.523
17.013,51.17175,0.5
17.015,51.17175,0.497
17.017,51.17175,0.514
17.019,51.17175,0.481
17.021,51.17175,0.471
17.023,51.17175,0.469
17.025,51.17175,0.488
17.027,51.17175,0.489
17.029,51.17175,0.472
17.031,51.17175,0.529
17.033,51.17175,0.472
17.035,51.17175,0.513
17.037,51.17175,0.49
17.039,51.17175,0.458
17.041,51.17175,0.415
17.043,51.17175,0.468
17.045,51.17175,0.452
17.047,51.17175,0.451
17.049,51.17175,0.432
17.051,51.17175,0.407
17.053,51.17175,0.406
17.055,51.17175,0.386
17.057,51.17175,0.418
17.059,51.17175,0.38
17.061,51.17175,0.397
17.063,51.17175,0.353
17.065,51.17175,0.389
17.067,51.17175,0.4
17.069,51.17175,0.398
17.071,51.17175,0.428
17.073,51.17175,0.434
17.075,51.17175,0.451
17.077,51.17175,0.443
17.079,51.17175,0.482
17.081,51.17175,0.464
17.083,51.17175,0.489
17.085,51.17175,0.504
17.087,51.17175,0.49
17.089,51.17175,0.512
17.091,51.17175,0.464
17.093,51.17175,0.505
17.095,51.17175,0.501
17.097,51.17175,0.488
17.099,51.17175,0.512
17.101,51.17175,0.549
17.103,51.17175,0.538
17.105,51.17175,0.573
17.107,51.17175,0.518
17.109,51.17175,0.549
17.111,51.17175,0.528
17.113,51.17175,0.583
17.115,51.17175,0.563
17.117,51.17175,0.559
17.119,51.17175,0.579
17.121,51.17175,0.515
17.123,51.17175,0.544
17.125,51.17175,0.541
17.127,51.17175,0.542
17.129,51.17175,0.535
17.131,51.17175,0.514
17.133,51.17175,0.007
17.135,51.17175,0.009
17.137,51.17175,0.027
17.139,51.17175,0.004
17.141,51.17175,0.021
17.143,51.17175,0.038
17.145,51.17175,-0.012
17.147,51.17175,0.039
17.149,51.17175,0.013
17.151,51.17175,0.003
17.153,51.17175,0.023
17.155,51.17175,0.523
17.157,51.17175,0.512
17.159,51.17175,0.5
17.161,51.17175,0.504
17.163,51.17175,0.542
17.165,51.17175,0.481
17.167,51.17175,0.494
17.169,51.17175,0.485
17.171,51.17175,0.496
17.173,51.17175,0.5
17.175,51.17175,0.487
17.177,51.17175,0.505
17.179,51.17175,0.519
17.181,51.17175,0.502
17.183,51.17175,0.501
17.185,51.17175,0.528
17.187,51.17175,0.557
17.189,51.17175,0.541
17.191,51.17175,0.566
17.193,51.17175,0.588
17.195,51.17175,0.531
17.197,51.17175,0.587
17.199,51.17175,0.58
17.201,51.17175,0.592
17.203,51.17175,0.603
17.205,51.17175,0.621
17.207,51.17175,0.624
17.209,51.17175,0.649
17.211,51.17175,0.664
17.213,51.17175,0.596
17.215,51.17175,0.65
17.217,51.17175,0.662
17.219,51.17175,0.657
17.221,51.17175,0.633
17.223,51.17175,0.604
17.225,51.17175,0.62
17.227,51.17175,0.606
17.229,51.17175,0.591
17.231,51.17175,0.585
17.233,51.17175,0.577
17.235,51.17175,0.572
17.237,51.17175,0.572
17.239,51.17175,0.529
17.241,51.17175,0.523
17.243,51.17175,0.486
17.245,51.17175,0.496
17.247,51.17175,0.527
17.249,51.17175,0.521
16.851,51.17045,0.621
16.853,51.17045,0.666
16.855,51.17045,0.639
16.857,51.17045,0.637
16.859,51.17045,0.603
16.861,51.17045,0.603
16.863,51.17045,0.642
16.865,51.17045,0.616
16.867,51.17045,0.624
16.869,51.17045,0.605
16.871,51.17045,0.614
16.873,51.17045,0.584
16.875,51.17045,0.554
16.877,51.17045,0.622
16.879,51.17045,0.559
16.881,51.17045,0.573
16.883,51.17045,0.566
16.885,51.17045,0.565
16.887,51.17045,0.54
16.889,51.17045,0.517
16.891,51.17045,0.511
16.893,51.17045,0.514
16.895,51.17045,0.51
16.897,51.17045,0.501
16.899,51.17045,0.47
16.901,51.17045,0.514
16.903,51.17045,0.505
16.905,51.17045,0.453
16.907,51.17045,0.496
16.909,51.17045,0.464
16.911,51.17045,0.453
16.913,51.17045,0.488
16.915,51.17045,0.442
16.917,51.17045,0.47
16.919,51.17045,0.477
16.921,51.17045,0.415
16.923,51.17045,0.48
16.925,51.17045,0.441
16.927,51.17045,0.464
16.929,51.17045,0.513
16.931,51.17045,0.501
16.933,51.17045,0.517
16.935,51.17045,0.551
16.937,51.17045,0.527
16.939,51.17045,0.553
16.941,51.17045,0.584
16.943,51.17045,0.57
16.945,51.17045,0.586
16.947,51.17045,0.56
16.949,51.17045,0.593
16.951,51.17045,0.581
16.953,51.17045,0.601
16.955,51.17045,0.604
16.957,51.17045,0.577
16.959,51.17045,0.613
16.961,51.17045,0.535
16.963,51.17045,0.529
16.965,51.17045,0.56
16.967,51.17045,0.501
16.969,51.17045,0.548
16.971,51.17045,0.464
16.973,51.17045,0.469
16.975,51.17045,0.459
16.977,51.17045,0.433
16.979,51.17045,0.455
16.981,51.17045,0.437
16.983,51.17045,0.422
16.985,51.17045,0.455
16.987,51.17045,0.457
16.989,51.17045,0.501
16.991,51.17045,0.493
16.993,51.17045,0.497
16.995,51.17045,0.498
16.997,51.17045,0.545
16.999,51.17045,0.513
17.001,51.17045,0.485
17.003,51.17045,0.489
17.005,51.17045,0.479
17.007,51.17045,0.519
17.009,51.17045,0.533
17.011,51.17045,0.488
17.013,51.17045,0.485
17.015,51.17045,0.484
17.017,51.17045,0.464
17.019,51.17045,0.437
17.021,51.17045,0.477
17.023,51.17045,0.481
17.025,51.17045,0.47
17.027,51.17045,0.464
17.029,51.17045,0.474
17.031,51.17045,0.448
17.033,51.17045,0.459
17.035,51.17045,0.457
17.037,51.17045,0.479
17.039,51.17045,0.42
17.041,51.17045,0.425
17.043,51.17045,0.443
17.045,51.17045,0.453
17.047,51.17045,0.396
17.049,51.17045,0.38
17.051,51.17045,0.407
17.053,51.17045,0.37
17.055,51.17045,0.383
17.057,51.17045,0.386
17.059,51.17045,0.4
17.061,51.17045,0.392
17.063,51.17045,0.38
17.065,51.17045,0.374
17.067,51.17045,0.378
17.069,51.17045,0.398
17.071,51.17045,0.391
17.073,51.17045,0.416
17.075,51.17045,0.43
17.077,51.17045,0.476
17.079,51.17045,0.427
17.081,51.17045,0.44
17.083,51.17045,0.484
17.085,51.17045,0.464
17.087,51.17045,0.481
17.089,51.17045,0.514
17.091,51.17045,0.495
17.093,51.17045,0.499
17.095,51.17045,0.486
17.097,51.17045,0.504
17.099,51.17045,0.504
17.101,51.17045,0.53
17.103,51.17045,0.508
17.105,51.17045,0.522
17.107,51.17045,0.552
17.109,51.17045,0.509
17.111,51.17045,0.51
17.113,51.17045,0.546
17.115,51.17045,0.608
17.117,51.17045,0.574
17.119,51.17045,0.561
17.121,51.17045,0.58
17.123,51.17045,0.51
17.125,51.17045,0.58
17.127,51.17045,0.552
17.129,51.17045,0.511
17.131,51.17045,0.098
17.133,51.17045,0.016
17.135,51.17045,0.074
17.137,51.17045,0.046
17.139,51.17045,0.032
17.141,51.17045,0.071
17.143,51.17045,0.02
17.145,51.17045,0.042
17.147,51.17045,0.056
17.149,51.17045,-0.003
17.151,51.17045,0.5
17.153,51.17045,0.503
17.155,51.17045,0.513
17.157,51.17045,0.526
17.159,51.17045,0.463
17.161,51.17045,0.52
17.163,51.17045,0.512
17.165,51.17045,0.462
17.167,51.17045,0.513
17.169,51.17045,0.51
17.171,51.17045,0.524
17.173,51.17045,0.499
17.175,51.17045,0.479
17.177,51.17045,0.471
17.179,51.17045,0.479
17.181,51.17045,0.525
17.183,51.17045,0.552
17.185,51.17045,0.512
17.187,51.17045,0.552
17.189,51.17045,0.543
17.191,51.17045,0.51
17.193,51.17045,0.587
17.195,51.17045,0.589
17.197,51.17045,0.6
17.199,51.17045,0.601
17.201,51.17045,0.63
17.203,51.17045,0.653
17.205,51.17045,0.658
17.207,51.17045,0.641
17.209,51.17045,0.686
17.211,51.17045,0.663
17.213,51.17045,0.685
17.215,51.17045,0.67
17.217,51.17045,0.656
17.219,51.17045,0.642
17.221,51.17045,0.678
17.223,51.17045,0.638
17.225,51.17045,0.665
17.227,51.17045,0.623
17.229,51.17045,0.596
17.231,51.17045,0.609
17.233,51.17045,0.572
17.235,51.17045,0.577
17.237,51.17045,0.541
17.239,51.17045,0.568
17.241,51.17045,0.552
17.243,51.17045,0.526
17.245,51.17045,0.48
17.247,51.17045,0.484
17.249,51.17045,0.495
16.851,51.16915,0.649
16.853,51.16915,0.648
16.855,51.16915,0.681
16.857,51.16915,0.628
16.859,51.16915,0.649
16.861,51.16915,0.621
16.863,51.16915,0.605
16.865,51.16915,0.603
16.867,51.16915,0.595
16.869,51.16915,0.627
16.871,51.16915,0.603
16.873,51.16915,0.601
16.875,51.16915,0.613
16.877,51.16915,0.588
16.879,51.16915,0.557
16.881,51.16915,0.59
16.883,51.16915,0.584
16.885,51.16915,0.559
16.887,51.16915,0.545
16.889,51.16915,0.547
16.891,51.16915,0.541
16.893,51.16915,0.567
16.895,51.16915,0.482
16.897,51.16915,0.532
16.899,51.16915,0.437
16.901,51.16915,0.493
16.903,51.16915,0.499
16.905,51.16915,0.474
16.907,51.16915,0.443
16.909,51.16915,0.527
16.911,51.16915,0.485
16.913,51.16915,0.465
16.915,51.16915,0.499
16.917,51.16915,0.492
16.919,51.16915,0.454
16.921,51.16915,0.471
16.923,51.16915,0.477
16.925,51.16915,0.522
16.927,51.16915,0.516
16.929,51.16915,0.499
16.931,51.16915,0.494
16.933,51.16915,0.535
16.935,51.16915,0.572
16.937,51.16915,0.544
16.939,51.16915,0.548
16.941,51.16915,0.566
16.943,51.16915,0.572
16.945,51.16915,0.576
16.947,51.16915,0.582
16.949,51.16915,0.535
16.951,51.16915,0.573
16.953,51.16915,0.571
16.955,51.16915,0.557
16.957,51.16915,0.577
16.959,51.16915,0.597
16.961,51.16915,0.577
16.963,51.16915,0.542
16.965,51.16915,0.515
16.967,51.16915,0.519
16.969,51.16915,0.523
16.971,51.16915,0.495
16.973,51.16915,0.445
16.975,51.16915,0.444
16.977,51.16915,0.468
16.979,51.16915,0.463
16.981,51.16915,0.448
16.983,51.16915,0.43
16.985,51.16915,0.461
16.987,51.16915,0.475
16.989,51.16915,0.441
16.991,51.16915,0.483
16.993,51.16915,0.507
16.995,51.16915,0.534
16.997,51.16915,0.506
16.999,51.16915,0.548
17.001,51.16915,0.517
17.003,51.16915,0.515
17.005,51.16915,0.522
17.007,51.16915,0.52
17.009,51.16915,0.518
17.011,51.16915,0.496
17.013,51.16915,0.482
17.015,51.16915,0.5
17.017,51.16915,0.501
17.019,51.16915,0.471
17.021,51.16915,0.416
17.023,51.16915,0.472
17.025,51.16915,0.452
17.027,51.16915,0.456
17.029,51.16915,0.435
17.031,51.16915,0.437
17.033,51.16915,0.461
17.035,51.16915,0.405
17.037,51.16915,0.426
17.039,51.16915,0.426
17.041,51.16915,0.453
17.043,51.16915,0.447
17.045,51.16915,0.399
17.047,51.16915,0.421
17.049,51.16915,0.405
17.051,51.16915,0.415
17.053,51.16915,0.373
17.055,51.16915,0.402
17.057,51.16915,0.384
17.059,51.16915,0.378
17.061,51.16915,0.345
17.063,51.16915,0.376
17.065,51.16915,0.371
17.067,51.16915,0.417
17.069,51.16915,0.382
17.071,51.16915,0.397
17.073,51.16915,0.425
17.075,51.16915,0.465
17.077,51.16915,0.41
17.079,51.16915,0.447
17.081,51.16915,0.468
17.083,51.16915,0.479
17.085,51.16915,0.458
17.087,51.16915,0.491
17.089,51.16915,0.47
17.091,51.16915,0.483
17.093,51.16915,0.499
17.095,51.16915,0.464
17.097,51.16915,0.497
17.099,51.16915,0.482
17.101,51.16915,0.495
17.103,51.16915,0.524
17.105,51.16915,0.528
17.107,51.16915,0.583
17.109,51.16915,0.557
17.111,51.16915,0.534
17.113,51.16915,0.481
17.115,51.16915,0.52
17.117,51.16915,0.543
17.119,51.16915,0.541
17.121,51.16915,0.545
17.123,51.16915,0.552
17.125,51.16915,0.541
17.127,51.16915,0.044
17.129,51.16915,0.061
17.131,51.16915,-0.015
17.133,51.16915,0.049
17.135,51.16915,0.026
17.137,51.16915,0.041
17.139,51.16915,0.061
17.141,51.16915,0.035
17.143,51.16915,0.108
17.145,51.16915,-0.005
17.147,51.16915,0.025
17.149,51.16915,0.498
17.151,51.16915,0.508
17.153,51.16915,0.532
17.155,51.16915,0.513
17.157,51.16915,0.483
17.159,51.16915,0.537
17.161,51.16915,0.519
17.163,51.16915,0.509
17.165,51.16915,0.506
17.167,51.16915,0.507
17.169,51.16915,0.551
17.171,51.16915,0.516
17.173,51.16915,0.549
17.175,51.16915,0.535
17.177,51.16915,0.523
17.179,51.16915,0.513
17.181,51.16915,0.517
17.183,51.16915,0.479
17.185,51.16915,0.56
17.187,51.16915,0.556
17.189,51.16915,0.563
17.191,51.16915,0.58
17.193,51.16915,0.602
17.195,51.16915,0.598
17.197,51.16915,0.614
17.199,51.16915,0.592
17.201,51.16915,0.643
17.203,51.16915,0.645
17.205,51.16915,0.649
17.207,51.16915,0.671
17.209,51.16915,0.685
17.211,51.16915,0.686
17.213,51.16915,0.66
17.215,51.16915,0.686
17.217,51.16915,0.65
17.219,51.16915,0.663
17.221,51.16915,0.665
17.223,51.16915,0.688
17.225,51.16915,0.663
17.227,51.16915,0.611
17.229,51.16915,0.643
17.231,51.16915,0.557
17.233,51.16915,0.554
17.235,51.16915,0.539
17.237,51.16915,0.51
17.239,51.16915,0.55
17.241,51.16915,0.501
17.243,51.16915,0.505
17.245,51.16915,0.48
17.247,51.16915,0.499
17.249,51.16915,0.513
16.851,51.16785,0.684
16.853,51.16785,0.666
16.855,51.16785,0.636
16.857,51.16785,0.669
16.859,51.16785,0.651
16.861,51.16785,0.652
16.863,51.16785,0.652
16.865,51.16785,0.661
16.867,51.16785,0.643
16.869,51.16785,0.634
16.871,51.16785,0.623
16.873,51.16785,0.617
16.875,51.16785,0.619
16.877,51.16785,0.583
16.879,51.16785,0.62
16.881,51.16785,0.608
16.883,51.16785,0.609
16.885,51.16785,0.558
16.887,51.16785,0.551
16.889,51.16785,0.517
16.891,51.16785,0.555
16.893,51.16785,0.535
16.895,51.16785,0.531
16.897,51.16785,0.533
16.899,51.16785,0.486
16.901,51.16785,0.49
16.903,51.16785,0.495
16.905,51.16785,0.477
16.907,51.16785,0.517
16.909,51.16785,0.512
16.911,51.16785,0.511
16.913,51.16785,0.505
16.915,51.16785,0.491
16.917,51.16785,0.497
16.919,51.16785,0.469
16.921,51.16785,0.525
16.923,51.16785,0.537
16.925,51.16785,0.495
16.927,51.16785,0.493
16.929,51.16785,0.513
16.931,51.16785,0.517
16.933,51.16785,0.506
16.935,51.16785,0.535
16.937,51.16785,0.576
16.939,51.16785,0.559
16.941,51.16785,0.582
16.943,51.16785,0.548
16.945,51.16785,0.57
16.947,51.16785,0.59
16.949,51.16785,0.558
16.951,51.16785,0.587
16.953,51.16785,0.629
16.955,51.16785,0.565
16.957,51.16785,0.549
16.959,51.16785,0.572
16.961,51.16785,0.554
16.963,51.16785,0.558
16.965,51.16785,0.515
16.967,51.16785,0.496
16.969,51.16785,0.464
16.971,51.16785,0.466
16.973,51.16785,0.465
16.975,51.16785,0.474
16.977,51.16785,0.426
16.979,51.16785,0.465
16.981,51.16785,0.465
16.983,51.16785,0.434
16.985,51.16785,0.47
16.987,51.16785,0.466
16.989,51.16785,0.432
16.991,51.16785,0.497
16.993,51.16785,0.504
16.995,51.16785,0.509
16.997,51.16785,0.534
16.999,51.16785,0.528
17.001,51.16785,0.523
17.003,51.16785,0.534
17.005,51.16785,0.527
17.007,51.16785,0.49
17.009,51.16785,0.512
17.011,51.16785,0.494
17.013,51.16785,0.456
17.015,51.16785,0.454
17.017,51.16785,0.463
17.019,51.16785,0.484
17.021,51.16785,0.458
17.023,51.16785,0.455
17.025,51.16785,0.432
17.027,51.16785,0.448
17.029,51.16785,0.466
17.031,51.16785,0.458
17.033,51.16785,0.444
17.035,51.16785,0.441
17.037,51.16785,0.383
17.039,51.16785,0.441
17.041,51.16785,0.399
17.043,51.16785,0.433
17.045,51.16785,0.416
17.047,51.16785,0.376
17.049,51.16785,0.429
17.051,51.16785,0.399
17.053,51.16785,0.368
17.055,51.16785,0.394
17.057,51.16785,0.383
17.059,51.16785,0.406
17.061,51.16785,0.416
17.063,51.16785,0.412
17.065,51.16785,0.368
17.067,51.16785,0.419
17.069,51.16785,0.426
17.071,51.16785,0.41
17.073,51.16785,0.45
17.075,51.16785,0.413
17.077,51.16785,0.471
17.079,51.16785,0.508
17.081,51.16785,0.497
17.083,51.16785,0.497
17.085,51.16785,0.478
17.087,51.16785,0.49
17.089,51.16785,0.51
17.091,51.16785,0.524
17.093,51.16785,0.529
17.095,51.16785,0.489
17.097,51.16785,0.478
17.099,51.16785,0.505
17.101,51.16785,0.53
17.103,51.16785,0.558
17.105,51.16785,0.532
17.107,51.16785,0.546
17.109,51.16785,0.521
17.111,51.16785,0.539
17.113,51.16785,0.528
17.115,51.16785,0.551
17.117,51.16785,0.555
17.119,51.16785,0.542
17.121,51.16785,0.565
17.123,51.16785,0.539
17.125,51.16785,0.011
17.127,51.16785,0.048
17.129,51.16785,0.084
17.131,51.16785,0.122
17.133,51.16785,0.037
17.135,51.16785,0.007
17.137,51.16785,0.067
17.139,51.16785,0.013
17.141,51.16785,-0.018
17.143,51.16785,0.018
17.145,51.16785,0.005
17.147,51.16785,0.467
17.149,51.16785,0.487
17.151,51.16785,0.506
17.153,51.16785,0.543
17.155,51.16785,0.507
17.157,51.16785,0.541
17.159,51.16785,0.543
17.161,51.16785,0.486
17.163,51.16785,0.474
17.165,51.16785,0.53
17.167,51.16785,0.545
17.169,51.16785,0.523
17.171,51.16785,0.531
17.173,51.16785,0.502
17.175,51.16785,0.561
17.177,51.16785,0.508
17.179,51.16785,0.528
17.181,51.16785,0.548
17.183,51.16785,0.547
17.185,51.16785,0.537
17.187,51.16785,0.553
17.189,51.16785,0.568
17.191,51.16785,0.583
17.193,51.16785,0.593
17.195,51.16785,0.587
17.197,51.16785,0.585
17.199,51.16785,0.636
17.201,51.16785,0.662
17.203,51.16785,0.661
17.205,51.16785,0.653
17.207,51.16785,0.675
17.209,51.16785,0.683
17.211,51.16785,0.679
17.213,51.16785,0.664
17.215,51.16785,0.724
17.217,51.16785,0.64
17.219,51.16785,0.7
17.221,51.16785,0.625
17.223,51.16785,0.667
17.225,51.16785,0.663
17.227,51.16785,0.649
17.229,51.16785,0.606
17.231,51.16785,0.624
17.233,51.16785,0.579
17.235,51.16785,0.564
17.237,51.16785,0.559
17.239,51.16785,0.553
17.241,51.16785,0.519
17.243,51.16785,0.519
17.245,51.16785,0.541
17.247,51.16785,0.459
17.249,51.16785,0.478
16.851,51.16655,0.679
16.853,51.16655,0.677
16.855,51.16655,0.653
16.857,51.16655,0.657
16.859,51.16655,0.665
16.861,51.16655,0.654
16.863,51.16655,0.657
16.865,51.16655,0.646
16.867,51.16655,0.659
16.869,51.16655,0.642
16.871,51.16655,0.668
16.873,51.16655,0.625
16.875,51.16655,0.59
16.877,51.16655,0.588
16.879,51.16655,0.582
16.881,51.16655,0.576
16.883,51.16655,0.592
16.885,51.16655,0.584
16.887,51.16655,0.556
16.889,51.16655,0.565
16.891,51.16655,0.596
16.893,51.16655,0.583
16.895,51.16655,0.543
16.897,51.16655,0.524
16.899,51.16655,0.55
16.901,51.16655,0.526
16.903,51.16655,0.497
16.905,51.16655,0.501
16.907,51.16655,0.484
16.909,51.16655,0.53
16.911,51.16655,0.489
16.913,51.16655,0.533
16.915,51.16655,0.498
16.917,51.16655,0.478
16.919,51.16655,0.462
16.921,51.16655,0.478
16.923,51.16655,0.475
16.925,51.16655,0.467
16.927,51.16655,0.517
16.929,51.16655,0.498
16.931,51.16655,0.518
16.933,51.16655,0.525
16.935,51.16655,0.559
16.937,51.16655,0.523
16.939,51.16655,0.563
16.941,51.16655,0.54
16.943,51.16655,0.555
16.945,51.16655,0.538
16.947,51.16655,0.583
16.949,51.16655,0.599
16.951,51.16655,0.577
16.953,51.16655,0.578
16.955,51.16655,0.604
16.957,51.16655,0.583
16.959,51.16655,0.526
16.961,51.16655,0.518
16.963,51.16655,0.513
16.965,51.16655,0.523
16.967,51.16655,0.538
16.969,51.16655,0.486
16.971,51.16655,0.5
16.973,51.16655,0.491
16.975,51.16655,0.45
16.977,51.16655,0.457
16.979,51.16655,0.405
16.981,51.16655,0.43
16.983,51.16655,0.379
16.985,51.16655,0.469
16.987,51.16655,0.492
16.989,51.16655,0.45
16.991,51.16655,0.506
16.993,51.16655,0.462
16.995,51.16655,0.503
16.997,51.16655,0.549
